Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,1040264,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,11176.97046,8.651649966,130033.0,357955.6011,1015688,7,24021,12010.5,16975.5125,24014,7,1040164,208032.8,451614.0007,1015688,10,0,0,0,0,72,132,2.883883322,5.767766644,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,175,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1302857.143,22857.14286,58.33333333,61.15826464,124,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11428.57143,11428.57143,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,40,0,0,0,0,0,0,2,98,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6044823,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.970339578,0.661723263,2014941.0,3489405.147,6044159,217,6044823,2014941.0,3489405.147,6044159,217,0,0.0,0.0,0,0,0,0,0,0,80,0,0.661723263,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,664.0,0.0,664,664,6044159.0,0.0,6044159,6044159,1
80,397851,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,29239.5897,20.10803039,56835.85714,150067.5669,397157,5,460,230.0,255.9726548,411,49,397791,99447.75,198472.9118,397157,5,0,0,0,0,72,112,7.540511397,12.567519,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,37819,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,307438.0602,211.5338851,5402.714286,11061.33988,30021,23,7016,3508.0,3552.504469,6020,996,37785,9446.25,14068.43112,30021,192,0,0,0,0,72,112,79.32520691,132.2086782,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,86139604,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,135.3268353,0.139308744,7830873.091,23200000.0,77400000,1,85400000,12200000.0,28900000.0,77400000,1,761923,253974.3333,417610.963,735980,650,0,0,0,0,172,92,0.092872496,0.046436248,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1980.0,0.0,1980,1980,42700000.0,49200000.0,77400000,7932788,1
58567,5760017,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,7.291645146,1.215274191,960002.8333,2332413.134,5720944,2,0,0.0,0.0,0,0,5758210,1151642.0,2554358.433,5720944,2,0,0,0,0,20,120,0.173610599,1.041663592,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,39073.0,0.0,39073,39073,5720944.0,0.0,5720944,5720944,0
53,55909325,2,2,97,189,56,41,48.5,10.60660172,105,84,94.5,14.8492424,5.115425736,0.071544416,18600000.0,32200000.0,55800000,23590,55900000,55900000.0,0.0,55900000,55900000,55900000,55900000.0,0.0,55900000,55900000,0,0,0,0,60,64,0.035772208,0.035772208,41,105,68.4,25.69630324,660.3,0,0,0,0,0,0,0,0,1,85.5,48.5,94.5,60,0,0,0,0,0,0,2,97,2,189,-1,-1,1,20,58891.0,0.0,58891,58891,55800000.0,0.0,55800000,55800000,0
49881,33533,5,2,11601,26,8760,0,2320.2,3803.229575,20,6,13.0,9.899494937,346733.0689,208.74959,5588.833333,12447.94552,30946,1,33533,8383.25,15198.6524,31139,109,1,1.0,0.0,1,1,0,0,0,0,124,40,149.10685,59.64273999,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,0,1661.0,2320.2,13.0,124,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,34977,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,332418.4464,228.7217314,4996.714286,8233.8982,19196,13,15395,7697.5,9891.716762,14692,703,34862,8715.5,9976.507555,19196,182,0,0,0,0,72,112,85.77064928,142.9510821,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1176890,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9884.526166,7.647273747,147111.25,415686.9872,1175884,15,693,346.5,207.1822869,493,200,1176834,235366.8,525765.1689,1175884,15,0,0,0,0,72,132,2.549091249,5.098182498,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,220,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1218181.818,18181.81818,73.33333333,43.87862046,124,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,9090.909091,9090.909091,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4146466,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.788061448,0.964676908,1382155.333,2393392.553,4145807,219,4146466,1382155.333,2393392.553,4145807,219,0,0.0,0.0,0,0,0,0,0,0,80,0,0.964676908,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1212344,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,9595.461354,6.598787143,173192.0,457532.0674,1210777,2,1210,605.0,663.2661608,1074,136,1212150,303037.5,605159.9063,1210777,2,0,0,0,0,72,112,2.474545179,4.124241964,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,483052,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,24082.29342,18.63153449,60381.5,170398.0826,482095,3,729,364.5,388.2016229,639,90,482978,96595.6,215500.9906,482095,3,0,0,0,0,72,132,6.210511498,12.421023,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,64551230,29,36,2112,7308,394,0,72.82758621,92.44576362,1430,0,203.0,356.8804522,145.9306043,1.006952153,1008612.969,7254031.851,58100000,1,64600000,2305401.071,11000000.0,58100000,34,64500000,1841834.943,9801193.227,58100000,1,0,0,0,0,592,732,0.449255576,0.557696577,0,1430,142.7272727,277.0689192,76767.18601,0,0,0,1,0,0,0,0,1,144.9230769,72.82758621,203.0,592,0,0,0,0,0,0,29,2112,36,7308,8192,402,28,20,6396203.0,0.0,6396203,6396203,58100000.0,0.0,58100000,58100000,0
80,97099,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,119743.7667,92.68890514,12137.375,25590.60457,71705,3,24983,12491.5,17661.40607,24980,3,97039,19407.8,31173.66264,71705,16,0,0,0,0,72,132,30.89630171,61.79260343,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
14808,6151251,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,227.4334115,0.975411343,1230250.2,2730869.488,6115312,3,0,0.0,0.0,0,0,6149869,1537467.25,3051936.343,6115312,3,1,0,0,0,20,112,0.162568557,0.812842786,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,35939.0,0.0,35939,35939,6115312.0,0.0,6115312,6115312,0
80,10068742,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.979518196,0.496586366,2517185.5,5030357.133,10100000,1,10100000,2517185.5,5030357.133,10100000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.496586366,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6022.0,0.0,6022,6022,10100000.0,0.0,10100000,10100000,1
80,9927803,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.417453287,0.402908881,3309267.667,5731818.002,9927801,1,9927803,3309267.667,5731818.002,9927801,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.402908881,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,9927801.0,0.0,9927801,9927801,1
80,147275,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,78988.28722,54.32014938,21039.28571,55342.63422,146544,3,554,277.0,387.4945161,551,3,147215,36803.75,73160.57954,146544,5,0,0,0,0,72,112,20.37005602,33.95009336,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,3678904,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.154602566,1.359100428,919726.0,1838111.394,3676893,3,3678904,919726.0,1838111.394,3676893,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.359100428,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,3955956,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.58350194,1.26391699,988989.0,1976631.561,3953936,1,3955956,988989.0,1976631.561,3953936,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.26391699,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,46375,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,250716.9811,150.9433962,7729.166667,13652.00799,34140,24,12051,6025.5,7317.848078,11200,851,46312,15437.33333,17247.02239,34140,160,0,0,0,0,72,92,64.69002695,86.25336927,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
60048,97812360,7,9,12982,56,4380,0,1854.571429,1998.852826,20,0,6.222222222,5.783117191,133.2960374,0.163578509,6520824.0,24000000.0,93300000,2,97800000,16300000.0,39800000.0,97600000,3,97600000,12200000.0,32800000.0,93300000,2,1,0,0,0,152,204,0.071565598,0.092012911,0,4380,847.8235294,1535.416932,2357505.154,0,1,0,0,1,1,0,0,1,900.8125,1854.571429,6.222222222,152,0,0,0,0,0,0,7,12982,9,56,229,256,5,20,4304923.0,0.0,4304923,4304923,93300000.0,0.0,93300000,93300000,0
59527,97675092,6,9,11607,62,5840,0,1934.5,2375.523332,20,0,6.888888889,5.30199124,119.4675097,0.15357037,6976792.286,22900000.0,85700000,1,97700000,19500000.0,43600000.0,97500000,163,97500000,12200000.0,30000000.0,85700000,1,0,0,0,0,132,192,0.061428148,0.092142222,0,5840,729.6875,1676.323028,2810058.896,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,33666.0,0.0,33666,33666,48800000.0,52200000.0,85700000,11800000,0
80,75498525,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,154.4798392,0.185434086,5807578.846,17400000.0,62800000,2,74100000,10600000.0,23400000.0,62800000,2,1390159,278031.8,620357.0079,1387759,17,0,0,0,0,172,132,0.105962335,0.079471751,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,979.0,0.0,979,979,37100000.0,36500000.0,62800000,11300000,1
80,9978935,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.00633284,0.501055473,2494733.75,4987761.568,9976376,207,9978935,2494733.75,4987761.568,9976376,207,0,0.0,0.0,0,0,0,0,0,0,100,0,0.501055473,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2559.0,0.0,2559,2559,9976376.0,0.0,9976376,9976376,1
80,113377,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,102604.5847,70.56104854,16196.71429,42301.50871,112126,2,990,495.0,487.903679,840,150,113262,28315.5,55875.17658,112126,2,0,0,0,0,72,112,26.4603932,44.10065534,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,23841,26,31,156,59368,6,6,6.0,0.0,4344,0,1915.096774,867.7613864,2496707.353,2390.83931,425.7321429,2505.018203,18831,1,23841,953.64,3744.233209,18922,2,23731,791.0333333,3407.877279,18831,1,0,0,0,0,520,992,1090.558282,1300.281028,0,4344,1026.37931,1148.503005,1319059.152,1,0,0,0,0,0,0,0,1,1044.385965,6.0,1915.096774,520,0,0,0,0,0,0,26,156,31,59368,0,61,25,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2321576,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,10.33780501,1.722967501,773858.6667,1339816.933,2320946,313,2321576,773858.6667,1339816.933,2320946,313,0,0.0,0.0,0,0,0,0,0,0,80,0,1.722967501,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
