 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,115185916,16,14,518,752,434,0,32.375,107.110457,746,0,53.71428571,199.2599495,11.02565352,0.260448508,3971928.138,4874962.528,10000000,58,115000000,7679061.067,4192570.785,10100000,149,111000000,8511868.846,3764974.7,10100000,20614,0,0,0,0,332,424,0.138905871,0.121542637,0,746,40.96774194,152.0288314,23112.76559,0,0,0,1,0,0,0,0,0,42.33333333,32.375,53.71428571,332,0,0,0,0,0,0,16,518,14,752,8192,343,15,20,47187.0,35136.32525,153121,36243,10000000.0,21095.65335,10000000,9953206,BENIGN
443,118105436,16,20,15230,10993,4140,6,951.875,1523.98919,1430,6,549.65,679.2933848,222.0304237,0.304812388,3374441.029,13900000.0,58900000,1,118000000,7873695.733,20700000.0,58900000,67,118000000,6211121.0,18600000.0,59000000,1,1,0,0,0,320,400,0.135472173,0.169340216,6,4140,716.1621622,1121.056236,1256767.084,0,1,0,0,1,0,0,0,1,736.0555556,951.875,549.65,320,0,0,0,0,0,0,16,15230,20,10993,253,605,15,20,135736.5,59680.51944,177937,93536,58900000.0,74241.26228,58900000,58800000,BENIGN
443,119002406,642,1027,14084,1693394,1674,0,21.9376947,134.1222898,4290,0,1648.874391,695.3745963,14348.26452,14.02492652,71344.36811,2034641.192,58900000,0,119000000,185651.1794,3282609.538,58900000,3,119000000,115880.0897,2596967.575,59000000,1,0,0,0,0,13300,20552,5.394848908,8.630077614,0,4290,1022.441916,965.0435245,931309.0041,0,0,0,1,0,0,0,0,1,1023.054524,21.9376947,1648.874391,13300,0,0,0,0,0,0,642,14084,1027,1693394,8192,573,615,20,669955.0,793020.2551,1230705,109205,58800000.0,206525.3847,58900000,58600000,BENIGN
53,30686,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,3389.167699,65.1763019,30686.0,0.0,30686,30686,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.58815095,32.58815095,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,32,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,191,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1089005.236,20942.40838,63.66666667,26.2741952,94,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,10471.20419,10471.20419,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,40,0,0,0,0,0,0,2,76,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30490,1,1,60,76,60,60,60.0,0.0,76,76,76.0,0.0,4460.478846,65.59527714,30490.0,0.0,30490,30490,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.79763857,32.79763857,60,76,65.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,98.0,60.0,76.0,20,0,0,0,0,0,0,1,60,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1064935.065,25974.02597,51.33333333,50.63924697,104,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,12987.01299,12987.01299,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,159,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1433962.264,25157.2327,53.0,52.67826876,108,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12578.61635,12578.61635,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,64,0,0,0,0,0,0,2,98,2,130,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,40337334,2,2,106,162,62,44,53.0,12.72792206,90,72,81.0,12.72792206,6.643969083,0.099163718,13400000.0,23300000.0,40300000,377,40300000,40300000.0,0.0,40300000,40300000,40300000,40300000.0,0.0,40300000,40300000,0,0,0,0,52,40,0.049581859,0.049581859,44,90,62.4,19.56527536,382.8,0,0,0,0,0,0,0,0,1,78.0,53.0,81.0,52,0,0,0,0,0,0,2,106,2,162,-1,-1,1,20,30725.0,0.0,30725,30725,40300000.0,0.0,40300000,40300000,BENIGN
53,30498,1,1,60,88,60,60,60.0,0.0,88,88,88.0,0.0,4852.777231,65.57807069,30498.0,0.0,30498,30498,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.78903535,32.78903535,60,88,69.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,104.0,60.0,88.0,32,0,0,0,0,0,0,1,60,1,88,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,180,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,1300000.0,22222.22222,60.0,63.22183167,128,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,11111.11111,11111.11111,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,64,0,0,0,0,0,0,2,82,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,155,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1187096.774,25806.45161,51.66666667,50.16306742,104,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,40,12903.22581,12903.22581,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31103,4,2,132,122,33,33,33.0,0.0,61,61,61.0,0.0,8166.414815,192.9074366,6220.6,10999.9816,25426,15,25521,8507.0,14652.28382,25426,47,15,15.0,0.0,15,15,0,0,0,0,104,40,128.6049577,64.30247886,33,61,41.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,47.83333333,33.0,61.0,104,0,0,0,0,0,0,4,132,2,122,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31190,4,2,164,152,41,41,41.0,0.0,76,76,76.0,0.0,10131.45239,192.3693492,6238.0,11620.16691,26747,3,26797,8932.333333,15427.96958,26747,3,3,3.0,0.0,3,3,0,0,0,0,128,64,128.2462328,64.12311638,41,76,51.0,17.07825128,291.6666667,0,0,0,0,0,0,0,0,0,59.5,41.0,76.0,128,0,0,0,0,0,0,4,164,2,152,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1273743.017,22346.36872,59.66666667,63.31139971,128,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11173.18436,11173.18436,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30808,4,2,196,154,49,49,49.0,0.0,77,77,77.0,0.0,11360.68554,194.7546092,6161.6,8442.62461,15982,3,15989,5329.666667,9225.19129,15982,3,3,3.0,0.0,3,3,0,0,0,0,128,40,129.8364061,64.91820306,49,77,57.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,66.5,49.0,77.0,128,0,0,0,0,0,0,4,196,2,154,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30818,4,2,188,196,47,47,47.0,0.0,98,98,98.0,0.0,12460.2505,194.6914141,6163.6,8506.797359,16965,3,16973,5657.666667,9792.437916,16965,4,3,3.0,0.0,3,3,0,0,0,0,80,40,129.7942761,64.89713804,47,98,61.57142857,24.88545186,619.2857143,0,0,0,0,0,0,0,0,0,71.83333333,47.0,98.0,80,0,0,0,0,0,0,4,188,2,196,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55580,4579,3,1,50,6,38,6,16.66666667,18.47520861,6,6,6.0,0.0,12229.74449,873.5531775,1526.333333,2400.868454,4297,59,4579,2289.5,2922.472327,4356,223,0,0.0,0.0,0,0,0,0,0,0,60,20,655.1648832,218.3882944,6,38,12.4,14.31083506,204.8,0,0,0,0,1,0,0,0,0,15.5,16.66666667,6.0,60,0,0,0,0,0,0,3,50,1,6,351,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,194,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1494845.361,20618.5567,64.66666667,69.83074776,141,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,10309.27835,10309.27835,47,98,67.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,84.25,47.0,98.0,40,0,0,0,0,0,0,2,94,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,158,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1443037.975,25316.4557,52.66666667,52.72886622,108,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,12658.22785,12658.22785,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,40,0,0,0,0,0,0,2,98,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55575,76,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,157894.7368,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13157.89474,13157.89474,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31044,63919,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63216,32,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,513,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,162908,18,25,200,482,43,0,11.11111111,12.18914121,52,0,19.28,14.39189587,4186.411963,263.9526604,3878.761905,14541.17863,82732,1,162848,9579.294118,30883.5057,125291,1,162826,6784.416667,18894.1238,82732,1,0,0,0,0,384,524,110.4918113,153.4608491,0,52,15.5,14.01079318,196.3023256,0,0,0,1,0,0,0,0,1,15.86046512,11.11111111,19.28,384,0,0,0,0,0,0,18,200,25,482,8192,229,16,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38118,33307,13,9,17856,42,2920,0,1373.538462,1151.352003,6,0,4.666666667,2.645751311,537364.518,660.5218122,1586.047619,6194.406012,28302,1,33203,2766.916667,8140.027267,28302,1,33195,4149.375,9964.667609,28508,1,0,0,0,0,284,204,390.3083436,270.2134686,0,2920,778.173913,1097.63662,1204806.15,0,0,0,1,0,0,0,0,0,813.5454545,1373.538462,4.666666667,284,0,0,0,0,0,0,13,17856,9,42,8192,389,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38118,2,2,0,2071,0,2065,6,1035.5,1455.932862,0,0,0.0,0.0,1040000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,40,0,1000000.0,0.0,6,2065,1378.666667,1188.764204,1413160.333,0,1,0,0,1,0,0,0,0,2068.0,1035.5,0.0,40,0,0,0,0,0,0,2,2071,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53431,87,1,2,6,611,6,6,6.0,0.0,605,6,305.5,423.5569619,7091954.023,34482.75862,43.5,58.68986284,85,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,20,40,11494.25287,22988.50575,6,605,155.75,299.5,89700.25,0,0,0,0,1,1,0,0,2,207.6666667,6.0,305.5,20,0,0,0,0,0,0,1,6,2,611,389,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53430,47,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,510638.2979,85106.38298,15.66666667,25.42308662,45,0,0,0.0,0.0,0,0,2,1.0,1.414213562,2,0,0,0,0,0,20,60,21276.59574,63829.78723,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,229,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38118,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,49,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,367346.9388,61224.4898,24.5,33.23401872,48,1,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,20408.16327,40816.32653,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,255,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55543,82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.4634,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,290,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55480,4,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,307,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55449,76,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,157894.7368,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13157.89474,13157.89474,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,980,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55544,41,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,292682.9268,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,24390.2439,24390.2439,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,290,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,4921227,8,8,272,760,34,34,34.0,0.0,95,95,95.0,0.0,209.7037995,3.251221697,328081.8,601236.6928,2002481,1,3041961,434565.8571,785651.9352,2002481,3,1814351,259193.0,442616.3985,912415,1,0,0,0,0,232,232,1.625610849,1.625610849,34,95,62.70588235,31.38424108,984.9705882,0,0,0,0,0,0,0,0,1,66.625,34.0,95.0,232,0,0,0,0,0,0,8,272,8,760,-1,-1,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,187924,2,2,12,37,6,6,6.0,0.0,31,6,18.5,17.67766953,260.7437049,21.2852004,62641.33333,55090.43892,104027,111,187924,187924.0,0.0,187924,187924,104027,104027.0,0.0,104027,104027,0,0,0,0,40,40,10.6426002,10.6426002,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,1,13.75,6.0,18.5,40,0,0,0,0,0,0,2,12,2,37,63877,48180,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4394228,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,41.19039795,1.365427556,878845.6,1911220.224,4297376,3,4394228,1098557.0,2132986.28,4297376,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.137856297,0.227571259,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,255,292,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4394614,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,41.18678,1.365307624,878922.8,1911096.534,4297290,3,4394614,1098653.5,2132863.074,4297290,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.137756354,0.227551271,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,257,123,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,16453,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5834.802164,121.5583784,16453.0,0.0,16453,16453,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,60.77918921,60.77918921,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55572,36,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,333333.3333,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,48180,63846,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4407557,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,41.06583307,1.361298334,881511.4,1918435.423,4313055,3,4407557,1101889.25,2141225.605,4313055,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.134415278,0.226883056,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,368,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4408043,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,41.06130544,1.361148247,881608.6,1918506.396,4313225,48,4408043,1102010.75,2141254.738,4313225,48,0,0.0,0.0,0,0,1,0,0,0,100,20,1.134290205,0.226858041,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,252,127,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4407719,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,41.06432375,1.361248301,881543.8,1918589.638,4313350,48,4407719,1101929.75,2141392.812,4313350,48,0,0.0,0.0,0,0,1,0,0,0,100,20,1.134373584,0.226874717,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,254,368,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
